,state,city,views,zip_code,lat,long
9069,nj,sea girt,1,08750,40.1309,-74.0459
9070,nj,skillman,1,08558,40.4085,-74.6947
9071,nj,south plainfield,1,07080,40.5724,-74.4135
9072,nj,spotswood,1,08884,40.3942,-74.3900
9073,nj,stewartsville,1,08886,40.6936,-75.1103
9074,nj,stillwater,1,07875,41.0359,-74.8787
9075,nj,stirling,1,07980,40.6818,-74.4919
9076,nj,stockholm,1,07460,41.1128,-74.4962
9077,nj,stratford,1,08084,39.8302,-75.0161
9078,nj,summit,1,07901,40.7123,-74.3617
9079,nj,teterboro,1,07608,40.8548,-74.0630
9080,nj,towaco,1,07082,40.9256,-74.3476
9081,nj,tranquility,1,07879,40.9564,-74.8086
9082,nj,vernon,1,07462,41.1894,-74.4959
9083,nj,weehawken,1,07086,40.7687,-74.0169
9084,nj,west long branch,1,07764,40.2894,-74.0192
9085,nj,whippany,1,07981,40.8234,-74.4222
9086,nj,whitehouse,1,08888,40.6184,-74.7444
9087,nj,whitehouse station,1,08889,40.6084,-74.7681
9088,nj,woodbury heights,1,08097,39.8148,-75.1510
9089,nj,woodstown,1,08098,39.6338,-75.3257
9090,nj,wyckoff,1,07481,40.9985,-74.1651
9091,nm,abiquiu,1,87510,36.1459,-106.2370
9092,nm,alcalde,1,87511,36.0894,-105.9881
9093,nm,angel fire,1,87710,36.3935,-105.1775
9094,nm,arroyo seco,1,87514,36.4942,-105.6188
9095,nm,buckhorn,1,88025,32.9066,-108.7435
9096,nm,cannon afb,1,88103,34.3845,-103.3164
9097,nm,carrizozo,1,88301,33.6679,-105.9594
9098,nm,cedar crest,1,87008,35.1318,-106.3804
9099,nm,cerrillos,1,87010,35.3737,-106.1409
9100,nm,cloudcroft,1,88317,32.5037,-105.6126
9101,nm,columbus,1,88029,31.9136,-107.7568
9102,nm,corrales,1,87048,35.2399,-106.6240
9103,nm,cuba,1,87013,35.9209,-107.2560
9104,nm,dulce,1,87528,36.5417,-107.2021
9105,nm,el rito,1,87530,36.3699,-106.2985
9106,nm,fort bayard,1,88036,32.8511,-108.1247
9107,nm,fort sumner,1,88119,34.3875,-104.2827
9108,nm,glenwood,1,88039,33.3259,-108.6276
9109,nm,hagerman,1,88232,33.0667,-104.2186
9110,nm,hatch,1,87937,32.6244,-107.1036
9111,nm,hernandez,1,87537,36.0548,-106.2501
9112,nm,hurley,1,88043,32.3131,-108.2694
9113,nm,ilfeld,1,87538,35.4225,-105.5609
9114,nm,kenna,1,88122,33.8423,-103.7714
9115,nm,lamy,1,87540,35.3870,-105.9033
9116,nm,lordsburg,1,88045,32.3492,-108.7866
9117,nm,luna,1,87824,33.9114,-108.8767
9118,nm,magdalena,1,87825,34.0282,-107.2665
9119,nm,medanales,1,87548,36.1755,-106.1508
9120,nm,mescalero,1,88340,33.1966,-105.6241
9121,nm,milan,1,87021,35.2318,-107.8934
9122,nm,mimbres,1,88049,32.9486,-107.9121
9123,nm,mora,1,87732,36.0506,-105.3620
9124,nm,navajo,1,87328,35.8634,-108.8869
9125,nm,nogal,1,88341,33.5040,-105.7370
9126,nm,paguate,1,87040,35.1107,-107.3653
9127,nm,quemado,1,87829,34.2515,-108.7342
9128,nm,questa,1,87556,36.6985,-105.4648
9129,nm,radium springs,1,88054,32.5017,-106.9256
9130,nm,red river,1,87558,36.7038,-105.4044
9131,nm,ruidoso downs,1,88346,33.3585,-105.4975
9132,nm,salem,1,87941,32.7156,-107.2182
9133,nm,san antonio,1,87832,33.9825,-106.5031
9134,nm,san rafael,1,87051,35.1112,-107.8839
9135,nm,sandia park,1,87047,35.2188,-106.2930
9136,nm,santa clara,1,88026,32.7832,-108.1651
9137,nm,tatum,1,88267,33.3556,-103.4100
9138,nm,tesuque,1,87574,35.7635,-105.9336
9139,nm,texico,1,88135,34.5257,-103.1026
9140,nm,tome,1,87060,34.7456,-106.7330
9141,nm,vado,1,88072,32.1194,-106.6317
9142,nm,vaughn,1,88353,34.6691,-105.1023
9143,nm,velarde,1,87582,36.1606,-105.9734
9144,nm,waterflow,1,87421,36.7966,-108.3852
9145,nm,white sands missile range,1,88002,32.2989,-106.4796
9146,nm,willard,1,87063,34.5041,-106.0086
9147,nm,youngsville,1,87064,36.1352,-106.5481
9148,nv,amargosa valley,1,89020,37.0805,-116.5304
9149,nv,baker,1,89311,39.1421,-114.3394
9150,nv,bunkerville,1,89007,36.7219,-114.1350
9151,nv,cal nev ari,1,89039,35.4611,-114.9197
9152,nv,carlin,1,89822,40.6376,-116.1199
9153,nv,crystal bay,1,89402,39.2261,-120.0032
9154,nv,gerlach,1,89412,41.2243,-119.6521
9155,nv,hiko,1,89017,37.7161,-115.1576
9156,nv,indian springs,1,89018,36.5488,-115.4088
9157,nv,jean,1,89019,35.7847,-115.4714
9158,nv,logandale,1,89021,36.7022,-114.5098
9159,nv,lovelock,1,89419,40.4797,-118.3371
9160,nv,moapa,1,89025,36.6389,-114.7535
9161,nv,montello,1,89830,41.2820,-114.2319
9162,nv,searchlight,1,89046,35.5151,-114.9710
9163,nv,zephyr cove,1,89448,39.0279,-119.9197
9164,ny,accord,1,12404,41.8245,-74.2455
9165,ny,adams,1,13605,43.8075,-76.0411
9166,ny,albion,1,14411,43.2349,-78.2004
9167,ny,alexandria bay,1,13607,44.3153,-75.9309
9168,ny,altamont,1,12009,42.6904,-74.0341
9169,ny,altmar,1,13302,43.4985,-75.9769
9170,ny,amenia,1,12501,41.8503,-73.5777
9171,ny,andover,1,14806,42.1488,-77.7578
9172,ny,appleton,1,14008,43.3037,-78.6358
9173,ny,aquebogue,1,11931,40.9401,-72.6379
9174,ny,arkport,1,14807,42.4223,-77.7168
9175,ny,armonk,1,10504,41.1247,-73.7086
9176,ny,athens,1,12015,42.2821,-73.8320
9177,ny,attica,1,14011,42.8324,-78.2997
9178,ny,baldwin,1,11510,40.6538,-73.6085
9179,ny,barker,1,14012,43.3281,-78.5498
9180,ny,barryville,1,12719,41.4861,-74.9214
9181,ny,belleville,1,13611,43.7866,-76.1334
9182,ny,belmont,1,14813,42.2410,-77.9761
9183,ny,bemus point,1,14712,42.1687,-79.3750
9184,ny,berne,1,12023,42.6073,-74.1783
9185,ny,bethel,1,12720,41.6611,-74.9037
9186,ny,black creek,1,14714,42.2892,-78.2228
9187,ny,bloomfield,1,14469,42.8654,-77.4721
9188,ny,bloomingburg,1,12721,41.5858,-74.4292
9189,ny,bolton landing,1,12814,43.6060,-73.6329
9190,ny,boonville,1,13309,43.4774,-75.3245
9191,ny,bouckville,1,13310,42.8993,-75.5768
9192,ny,brantingham,1,13312,43.7050,-75.2432
9193,ny,brasher falls,1,13613,44.8524,-74.7436
9194,ny,brewerton,1,13029,43.2319,-76.1407
9195,ny,brightwaters,1,11718,40.7167,-73.2621
9196,ny,bronxville,1,10708,40.9384,-73.8287
9197,ny,brushton,1,12916,44.8405,-74.5120
9198,ny,byron,1,14422,43.0744,-78.0738
9199,ny,camden,1,13316,43.4010,-75.7774
9200,ny,camillus,1,13031,43.0483,-76.2968
9201,ny,campbell hall,1,10916,41.4475,-74.2582
9202,ny,canastota,1,13032,43.0710,-75.7619
9203,ny,candor,1,13743,42.2254,-76.3423
9204,ny,canisteo,1,14823,42.2380,-77.5816
9205,ny,carthage,1,13619,43.9798,-75.5573
9206,ny,castile,1,14427,42.6268,-78.0482
9207,ny,castle creek,1,13744,42.2336,-75.8993
9208,ny,castleton on hudson,1,12033,42.5346,-73.7011
9209,ny,cazenovia,1,13035,42.9436,-75.8107
9210,ny,center moriches,1,11934,40.8016,-72.7908
9211,ny,central valley,1,10917,41.3298,-74.1130
9212,ny,chautauqua,1,14722,42.2076,-79.4672
9213,ny,chazy,1,12921,44.8768,-73.4397
9214,ny,chenango forks,1,13746,42.2710,-75.8119
9215,ny,cherry valley,1,13320,42.7792,-74.7486
9216,ny,chittenango,1,13037,43.0581,-75.8660
9217,ny,clarkson,1,14430,43.2331,-77.9278
9218,ny,claverack,1,12513,42.2098,-73.7058
9219,ny,clay,1,13041,43.1952,-76.2023
9220,ny,clinton,1,13323,43.0528,-75.3711
9221,ny,coeymans,1,12045,42.4792,-73.7970
9222,ny,cold spring harbor,1,11724,40.8612,-73.4534
9223,ny,colden,1,14033,42.6571,-78.6863
9224,ny,college point,1,11356,40.7843,-73.8425
9225,ny,colton,1,13625,44.3510,-74.8399
9226,ny,copiague,1,11726,40.6827,-73.3942
9227,ny,cornwall,1,12518,41.4156,-74.0196
9228,ny,corona,1,11368,40.7523,-73.8535
9229,ny,coxsackie,1,12051,42.3485,-73.8461
9230,ny,cross river,1,10518,41.2790,-73.5981
9231,ny,dannemora,1,12929,44.7185,-73.7192
9232,ny,darien center,1,14040,42.8798,-78.3858
9233,ny,delhi,1,13753,42.3045,-74.9261
9234,ny,derby,1,14047,42.6904,-78.9945
9235,ny,dexter,1,13634,44.0167,-76.0861
9236,ny,diamond point,1,12824,43.5439,-73.6812
9237,ny,dundee,1,14837,42.4933,-77.0156
9238,ny,dunkirk,1,14048,42.4896,-79.3281
9239,ny,eagle bay,1,13331,43.7554,-74.9614
9240,ny,east amherst,1,14051,43.0442,-78.6982
9241,ny,east durham,1,12423,42.3825,-74.1123
9242,ny,east greenbush,1,12061,42.6037,-73.6422
9243,ny,east nassau,1,12062,42.5287,-73.5046
9244,ny,east rockaway,1,11518,40.6376,-73.6680
9245,ny,east syracuse,1,13057,43.0969,-76.0417
9246,ny,eastport,1,11941,40.8255,-72.7192
9247,ny,elizabethtown,1,12932,44.1962,-73.6115
9248,ny,elma,1,14059,42.8284,-78.6266
9249,ny,endwell,1,13762,42.1128,-76.0215
9250,ny,esperance,1,12066,42.7813,-74.3168
9251,ny,evans mills,1,13637,44.0937,-75.8258
9252,ny,fayetteville,1,13066,43.0308,-75.9994
9253,ny,ferndale,1,12734,41.7329,-74.7500
9254,ny,fishers island,1,06390,41.2709,-71.9802
9255,ny,fonda,1,12068,42.9462,-74.3934
9256,ny,forestville,1,14062,42.4349,-79.1632
9257,ny,fort ann,1,12827,43.4442,-73.4977
9258,ny,fort drum,1,13602,44.1383,-75.6379
9259,ny,gansevoort,1,12831,43.1934,-73.6833
9260,ny,gardiner,1,12525,41.6917,-74.1769
9261,ny,gasport,1,14067,43.2084,-78.5658
9262,ny,geneseo,1,14454,42.7833,-77.7812
9263,ny,ghent,1,12075,42.3072,-73.6155
9264,ny,glen spey,1,12737,41.5175,-74.8105
9265,ny,glen head,1,11545,40.8263,-73.5911
9266,ny,glenmont,1,12077,42.5924,-73.7856
9267,ny,gouverneur,1,13642,44.3567,-75.4692
9268,ny,gowanda,1,14070,42.4457,-78.8914
9269,ny,granville,1,12832,43.3595,-73.3284
9270,ny,greene,1,13778,42.3389,-75.7395
9271,ny,greenlawn,1,11740,40.8684,-73.3618
9272,ny,greenwood lake,1,10925,41.2081,-74.3053
9273,ny,hague,1,12836,43.7197,-73.5384
9274,ny,hamden,1,13782,42.1705,-74.9782
9275,ny,hammond,1,13646,44.4502,-75.6611
9276,ny,hancock,1,13783,41.9834,-75.2776
9277,ny,hannacroix,1,12087,42.4269,-73.8796
9278,ny,hannawa falls,1,13647,44.6137,-74.9736
9279,ny,harriman,1,10926,41.3015,-74.1494
9280,ny,hastings on hudson,1,10706,40.9900,-73.8696
9281,ny,haverstraw,1,10927,41.1926,-73.9559
9282,ny,hector,1,14841,42.5241,-76.8523
9283,ny,henderson,1,13650,43.8189,-76.2830
9284,ny,heuvelton,1,13654,44.5907,-75.4475
9285,ny,hewlett,1,11557,40.6365,-73.6962
9286,ny,highland mills,1,10930,41.3632,-74.0967
9287,ny,hogansburg,1,13655,44.9765,-74.6489
9288,ny,holley,1,14470,43.2154,-78.0731
9289,ny,holmes,1,12531,41.5317,-73.6740
9290,ny,homer,1,13077,42.7193,-76.1875
9291,ny,honeoye falls,1,14472,42.9679,-77.6019
9292,ny,hoosick,1,12089,42.8627,-73.3286
9293,ny,howard beach,1,11414,40.6596,-73.8450
9294,ny,hume,1,14745,42.4726,-78.1364
9295,ny,hunt,1,14846,42.5324,-78.0080
9296,ny,hunter,1,12442,42.2327,-74.2590
9297,ny,ilion,1,13357,42.9719,-75.0903
9298,ny,inlet,1,13360,43.7352,-74.7373
9299,ny,inwood,1,11096,40.6203,-73.7540
9300,ny,irvington,1,10533,41.0406,-73.8594
9301,ny,island park,1,11558,40.6070,-73.6546
9302,ny,islandia,1,11749,40.8065,-73.1743
9303,ny,islip terrace,1,11752,40.7596,-73.1785
9304,ny,islip terrace,1,11752,40.7596,-73.1785
9305,ny,jackson heights,1,11372,40.7517,-73.8830
9306,ny,jewett,1,12444,42.2731,-74.2811
9307,ny,johnstown,1,12095,43.0462,-74.3810
9308,ny,keeseville,1,12911,44.5164,-73.4623
9309,ny,king ferry,1,13081,42.6753,-76.6309
9310,ny,lake luzerne,1,12846,43.3154,-73.8119
9311,ny,lakemont,1,14857,42.5159,-76.9208
9312,ny,larchmont,1,10538,40.9341,-73.7547
9313,ny,lee center,1,13363,43.3255,-75.5110
9314,ny,leeds,1,12451,42.2941,-73.9385
9315,ny,little valley,1,14755,42.2538,-78.8021
9316,ny,livonia,1,14487,42.8096,-77.6245
9317,ny,locke,1,13092,42.6547,-76.4050
9318,ny,lockwood,1,14859,42.1227,-76.5343
9319,ny,long island city,1,11101,40.7456,-73.9360
9320,ny,lynbrook,1,11563,40.6578,-73.6725
9321,ny,madrid,1,13660,44.7758,-75.1520
9322,ny,maine,1,13802,42.2252,-76.0586
9323,ny,mallory,1,13103,43.3256,-76.0946
9324,ny,malverne,1,11565,40.6747,-73.6721
9325,ny,manhasset,1,11030,40.7942,-73.6866
9326,ny,manlius,1,13104,42.9587,-75.9633
9327,ny,margaretville,1,12455,42.1593,-74.6682
9328,ny,marion,1,14505,43.1551,-77.1758
9329,ny,marlboro,1,12542,41.6137,-73.9957
9330,ny,mattituck,1,11952,40.9988,-72.5446
9331,ny,maybrook,1,12543,41.4903,-74.2140
9332,ny,medina,1,14103,43.2138,-78.3594
9333,ny,middle grove,1,12850,43.1004,-73.9727
9334,ny,middleport,1,14105,43.1923,-78.4858
9335,ny,minetto,1,13115,43.3981,-76.4779
9336,ny,mohawk,1,13407,42.9677,-74.9366
9337,ny,monsey,1,10952,41.1179,-74.0821
9338,ny,montour falls,1,14865,42.3479,-76.8441
9339,ny,morrisonville,1,12962,44.7082,-73.5945
9340,ny,mount kisco,1,10549,41.1999,-73.7180
9341,ny,mount morris,1,14510,42.6861,-77.8780
9342,ny,nanuet,1,10954,41.0956,-74.0111
9343,ny,new baltimore,1,12124,42.4463,-73.7886
9344,ny,new berlin,1,13411,42.6439,-75.3024
9345,ny,new city,1,10956,41.1555,-73.9908
9346,ny,new hampton,1,10958,41.3735,-74.4318
9347,ny,new hyde park,1,11040,40.7452,-73.6811
9348,ny,newark valley,1,13811,42.2386,-76.1703
9349,ny,niverville,1,12130,42.4485,-73.6594
9350,ny,north bangor,1,12966,44.8059,-74.4193
9351,ny,north creek,1,12853,43.6891,-73.9412
9352,ny,north java,1,14113,42.6566,-78.3411
9353,ny,norwich,1,13815,42.5467,-75.5624
9354,ny,oak hill,1,12460,42.4204,-74.1563
9355,ny,obernburg,1,12767,41.8448,-75.0075
9356,ny,olivebridge,1,12461,41.9141,-74.2681
9357,ny,oriskany falls,1,13425,42.9602,-75.4841
9358,ny,owls head,1,12969,44.7177,-74.0765
9359,ny,oxford,1,13830,42.4453,-75.6386
9360,ny,oyster bay,1,11771,40.8754,-73.5282
9361,ny,painted post,1,14870,42.1775,-77.1400
9362,ny,patterson,1,12563,41.4854,-73.5899
9363,ny,pleasantville,1,10570,41.1255,-73.7924
9364,ny,pompey,1,13138,42.9064,-76.0131
9365,ny,port byron,1,13140,43.0590,-76.6543
9366,ny,port chester,1,10573,41.0232,-73.6781
9367,ny,port jervis,1,12771,41.3703,-74.6425
9368,ny,port washington,1,11050,40.8371,-73.6940
9369,ny,portville,1,14770,42.0483,-78.2953
9370,ny,preble,1,13141,42.7768,-76.1964
9371,ny,putnam valley,1,10579,41.4005,-73.8215
9372,ny,remsen,1,13438,43.3389,-75.1397
9373,ny,rifton,1,12471,41.8356,-74.0412
9374,ny,rock stream,1,14878,42.4536,-76.9560
9375,ny,rockaway park,1,11694,40.5749,-73.8508
9376,ny,rockville center,1,11592,40.75,-73.57
9377,ny,rockville centre,1,11570,40.6684,-73.6389
9378,ny,rodman,1,13682,43.8466,-75.8799
9379,ny,rooseveltown,1,13683,44.9729,-74.7317
9380,ny,roseboom,1,13450,42.7097,-74.8101
9381,ny,rosendale,1,12472,41.8510,-74.0702
9382,ny,saint johnsville,1,13452,43.0434,-74.6105
9383,ny,sandy creek,1,13145,43.6532,-76.1248
9384,ny,savona,1,14879,42.3171,-77.1936
9385,ny,scarsdale,1,10583,40.9894,-73.7946
9386,ny,schoharie,1,12157,42.6641,-74.2961
9387,ny,schuylerville,1,12871,43.0963,-73.6183
9388,ny,sea cliff,1,11579,40.8443,-73.6433
9389,ny,sherburne,1,13460,42.6958,-75.4578
9390,ny,shoreham,1,11786,40.9387,-72.8876
9391,ny,shortsville,1,14548,42.9790,-77.2513
9392,ny,shrub oak,1,10588,41.3288,-73.8230
9393,ny,sloatsburg,1,10974,41.1596,-74.1539
9394,ny,somers,1,10589,41.3120,-73.6885
9395,ny,sound beach,1,11789,40.9562,-72.9733
9396,ny,south wales,1,14139,42.7181,-78.5434
9397,ny,springwater,1,14560,42.6740,-77.5774
9398,ny,stamford,1,12167,42.4138,-74.6006
9399,ny,star lake,1,13690,44.1555,-74.9968
9400,ny,stone ridge,1,12484,41.8713,-74.1637
9401,ny,stormville,1,12582,41.5453,-73.7262
9402,ny,sugar loaf,1,10981,41.3208,-74.2859
9403,ny,sunnyside,1,11104,40.7435,-73.9186
9404,ny,swain,1,14884,42.4727,-77.8980
9405,ny,sylvan beach,1,13157,43.2086,-75.7292
9406,ny,tappan,1,10983,41.0263,-73.9494
9407,ny,theresa,1,13691,44.2179,-75.7612
9408,ny,thompson ridge,1,10985,41.5796,-74.3589
9409,ny,thornwood,1,10594,41.1148,-73.7709
9410,ny,trumansburg,1,14886,42.5106,-76.6829
9411,ny,tuckahoe,1,10707,40.9624,-73.8235
9412,ny,tupper lake,1,12986,44.2418,-74.3752
9413,ny,valhalla,1,10595,41.0889,-73.7844
9414,ny,valley cottage,1,10989,41.1222,-73.9290
9415,ny,varysburg,1,14167,42.7389,-78.3186
9416,ny,vernon,1,13476,43.0905,-75.5110
9417,ny,voorheesville,1,12186,42.6330,-73.9759
9418,ny,waddington,1,13694,44.8497,-75.1989
9419,ny,warrensburg,1,12885,43.5336,-73.8381
9420,ny,waterford,1,12188,42.8231,-73.6991
9421,ny,waterville,1,13480,42.9052,-75.3476
9422,ny,waverly,1,14892,42.0607,-76.5411
9423,ny,wayland,1,14572,42.5540,-77.5652
9424,ny,weedsport,1,13166,43.0748,-76.5481
9425,ny,wellesley island,1,13640,44.3241,-75.9889
9426,ny,wellsburg,1,14894,42.0291,-76.7615
9427,ny,west edmeston,1,13485,42.7680,-75.2960
9428,ny,west falls,1,14170,42.7035,-78.6703
9429,ny,west hempstead,1,11552,40.6936,-73.6500
9430,ny,west shokan,1,12494,41.9663,-74.2779
9431,ny,whitesboro,1,13492,43.1219,-75.3220
9432,ny,whitestone,1,11357,40.7872,-73.8112
9433,ny,whitney point,1,13862,42.3224,-75.9377
9434,ny,willard,1,14588,42.6824,-76.8687
9435,ny,willet,1,13863,42.4474,-75.9020
9436,ny,winthrop,1,13697,44.7541,-74.7882
9437,ny,woodbourne,1,12788,41.8014,-74.5819
9438,ny,woodmere,1,11598,40.6305,-73.7119
9439,ny,yaphank,1,11980,40.8302,-72.9197
9440,ny,york,1,14592,42.8713,-77.8856
9441,ny,youngsville,1,12791,41.7976,-74.8787
9442,oh,amanda,1,43102,39.6485,-82.7493
9443,oh,andover,1,44003,41.6237,-80.6074
9444,oh,antwerp,1,45813,41.1908,-84.7175
9445,oh,arcanum,1,45304,39.9859,-84.5353
9446,oh,arlington,1,45814,40.9027,-83.6355
9447,oh,ashley,1,43003,40.4151,-82.9584
9448,oh,austinburg,1,44010,41.7657,-80.8566
9449,oh,beaverdam,1,45808,40.8328,-83.9762
9450,oh,bellaire,1,43906,40.0009,-80.8062
9451,oh,bellbrook,1,45305,39.6413,-84.0579
9452,oh,bloomingburg,1,43106,39.6401,-83.4106
9453,oh,bolivar,1,44612,40.6310,-81.4579
9454,oh,botkins,1,45306,40.4537,-84.1836
9455,oh,bremen,1,43107,39.6842,-82.4123
9456,oh,brewster,1,44613,40.7142,-81.5984
9457,oh,bridgeport,1,43912,40.0974,-80.7876
9458,oh,brilliant,1,43913,40.2661,-80.6371
9459,oh,bristolville,1,44402,41.3868,-80.8657
9460,oh,brookville,1,45309,39.8400,-84.4108
9461,oh,bryan,1,43506,41.4705,-84.5490
9462,oh,burbank,1,44214,40.9404,-82.0030
9463,oh,burton,1,44021,41.4482,-81.1561
9464,oh,butler,1,44822,40.5095,-82.4073
9465,oh,cairo,1,45820,40.8287,-84.0859
9466,oh,carroll,1,43112,39.8088,-82.7026
9467,oh,cedarville,1,45314,39.7456,-83.7622
9468,oh,celina,1,45822,40.5386,-84.6287
9469,oh,cherry fork,1,45618,38.8875,-83.6147
9470,oh,chesapeake,1,45619,38.4816,-82.4646
9471,oh,cheshire,1,45620,38.9464,-82.1325
9472,oh,chesterland,1,44026,41.5348,-81.3170
9473,oh,clayton,1,45315,39.8545,-84.3356
9474,oh,cleves,1,45002,39.2058,-84.7309
9475,oh,clifton,1,45316,39.7966,-83.8161
9476,oh,clinton,1,44216,40.9396,-81.5625
9477,oh,coldwater,1,45828,40.4945,-84.6876
9478,oh,convoy,1,45832,40.9211,-84.7167
9479,oh,cumberland,1,43732,39.8474,-81.6479
9480,oh,doylestown,1,44230,40.9627,-81.6948
9481,oh,east fultonham,1,43735,39.8547,-82.1186
9482,oh,east liverpool,1,43920,40.6770,-80.5869
9483,oh,east palestine,1,44413,40.8451,-80.5614
9484,oh,elkton,1,44415,40.7616,-80.6988
9485,oh,fletcher,1,45326,40.1332,-84.0938
9486,oh,fort jennings,1,45844,40.9167,-84.2884
9487,oh,fort loramie,1,45845,40.3335,-84.3769
9488,oh,frankfort,1,45628,39.3889,-83.2201
9489,oh,fresno,1,43824,40.3643,-81.7639
9490,oh,fulton,1,43321,40.4572,-82.8259
9491,oh,glandorf,1,45848,41.0288,-84.0795
9492,oh,glenford,1,43739,39.9083,-82.2936
9493,oh,grand rapids,1,43522,41.4239,-83.8417
9494,oh,gratis,1,45330,39.6475,-84.5241
9495,oh,green,1,44232,40.9318,-81.4650
9496,oh,hallsville,1,45633,39.4437,-82.8273
9497,oh,harrison,1,45030,39.2457,-84.7310
9498,oh,hartville,1,44632,40.9698,-81.3106
9499,oh,helena,1,43435,41.3296,-83.3208
9500,oh,hiram,1,44234,41.3339,-81.1507
9501,oh,hollansburg,1,45332,40.0009,-84.7838
9502,oh,iberia,1,43325,40.6704,-82.8436
9503,oh,jackson center,1,45334,40.4341,-84.0543
9504,oh,jacksonville,1,45740,39.4775,-82.0782
9505,oh,jeffersonville,1,43128,39.6599,-83.5638
9506,oh,jenera,1,45841,40.8851,-83.7313
9507,oh,jeromesville,1,44840,40.8033,-82.1783
9508,oh,kimbolton,1,43749,40.1592,-81.5487
9509,oh,kings mills,1,45034,39.3599,-84.2478
9510,oh,kingston,1,45644,39.4535,-82.8559
9511,oh,kinsman,1,44428,41.4284,-80.5922
9512,oh,la rue,1,43332,40.5963,-83.3527
9513,oh,lafayette,1,45854,40.7587,-83.9490
9514,oh,lakeview,1,43331,40.4999,-83.9249
9515,oh,laura,1,45337,39.9849,-84.4268
9516,oh,logan,1,43138,39.5249,-82.4096
9517,oh,london,1,43140,39.8872,-83.3870
9518,oh,lynchburg,1,45142,39.1993,-83.7889
9519,oh,macedonia,1,44056,41.3135,-81.4965
9520,oh,manchester,1,45144,38.6999,-83.5996
9521,oh,mantua,1,44255,41.3262,-81.2239
9522,oh,miamiville,1,45147,39.2110,-84.3017
9523,oh,middlefield,1,44062,41.4528,-81.0265
9524,oh,millersburg,1,44654,40.5251,-81.8620
9525,oh,mineral ridge,1,44440,41.1478,-80.7824
9526,oh,mogadore,1,44260,41.0310,-81.3363
9527,oh,monroeville,1,44847,41.2267,-82.7141
9528,oh,montville,1,44064,41.6030,-81.0467
9529,oh,morral,1,43337,40.6731,-83.2673
9530,oh,mount gilead,1,43338,40.5569,-82.7525
9531,oh,nashport,1,43830,40.0703,-82.1380
9532,oh,negley,1,44441,40.7661,-80.5636
9533,oh,new carlisle,1,45344,39.9566,-83.9987
9534,oh,new concord,1,43762,40.0206,-81.7342
9535,oh,new lexington,1,43764,39.7237,-82.1787
9536,oh,new richmond,1,45157,38.9500,-84.2217
9537,oh,new springfield,1,44443,40.9261,-80.5826
9538,oh,new waterford,1,44445,40.8463,-80.6195
9539,oh,newbury,1,44065,41.4618,-81.2489
9540,oh,newport,1,45768,39.4089,-81.2638
9541,oh,newton falls,1,44444,41.1830,-80.9782
9542,oh,north baltimore,1,45872,41.2039,-83.6952
9543,oh,north fairfield,1,44855,41.1037,-82.5669
9544,oh,north jackson,1,44451,41.0720,-80.8737
9545,oh,northfield,1,44067,41.3125,-81.5438
9546,oh,oak hill,1,45656,38.8611,-82.6024
9547,oh,oakwood,1,45873,41.1216,-84.3997
9548,oh,old washington,1,43768,40.0363,-81.4420
9549,oh,olmsted falls,1,44138,41.3788,-81.9307
9550,oh,ontario,1,44862,40.7595,-82.5903
9551,oh,orient,1,43146,39.7679,-83.1601
9552,oh,orrville,1,44667,40.8288,-81.7608
9553,oh,orwell,1,44076,41.5265,-80.8095
9554,oh,ostrander,1,43061,40.2853,-83.1875
9555,oh,owensville,1,45160,39.1236,-84.1366
9556,oh,paris,1,44669,40.7995,-81.1606
9557,oh,parkman,1,44080,41.3722,-81.0665
9558,oh,paulding,1,45879,41.1282,-84.5538
9559,oh,perry,1,44081,41.7696,-81.1472
9560,oh,plain city,1,43064,40.1104,-83.2839
9561,oh,polk,1,44866,40.9154,-82.1957
9562,oh,pomeroy,1,45769,39.1033,-82.0827
9563,oh,raymond,1,43067,40.3467,-83.4879
9564,oh,reedsville,1,45772,39.1344,-81.8346
9565,oh,richfield,1,44286,41.2328,-81.6360
9566,oh,rogers,1,44455,40.7813,-80.6033
9567,oh,salineville,1,43945,40.6154,-80.8428
9568,oh,senecaville,1,43780,39.9195,-81.4370
9569,oh,seven mile,1,45062,39.4774,-84.5543
9570,oh,shade,1,45776,39.1862,-82.0217
9571,oh,shadyside,1,43947,39.9326,-80.7851
9572,oh,sidney,1,45365,40.2833,-84.1666
9573,oh,south lebanon,1,45065,39.3719,-84.2002
9574,oh,steubenville,1,43952,40.3967,-80.6755
9575,oh,sugar grove,1,43155,39.6312,-82.5385
9576,oh,sugarcreek,1,44681,40.4856,-81.6766
9577,oh,summerfield,1,43788,39.7904,-81.3475
9578,oh,sunbury,1,43074,40.2673,-82.8546
9579,oh,sycamore,1,44882,40.9500,-83.1444
9580,oh,tarlton,1,43156,39.5532,-82.7776
9581,oh,tontogany,1,43565,41.4188,-83.7403
9582,oh,uhrichsville,1,44683,40.3568,-81.3096
9583,oh,upper sandusky,1,43351,40.8219,-83.3137
9584,oh,valley city,1,44280,41.2349,-81.9217
9585,oh,vermilion,1,44089,41.3886,-82.3718
9586,oh,wakeman,1,44889,41.2478,-82.3832
9587,oh,warsaw,1,43844,40.3274,-82.0473
9588,oh,waynesville,1,45068,39.5325,-84.0674
9589,oh,wellsville,1,43968,40.6404,-80.6866
9590,oh,west portsmouth,1,45663,38.7519,-83.1092
9591,oh,west unity,1,43570,41.5899,-84.4499
